REGION,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,POPULATION_EXPOSURE,DISORDER_TYPE
North America,Protests,Peaceful protest,1,1134.0,Demonstrations
North America,Protests,Peaceful protest,7,23857.0,Demonstrations
North America,Protests,Peaceful protest,1,12172.0,Demonstrations
North America,Protests,Peaceful protest,1,12172.0,Demonstrations
North America,Protests,Peaceful protest,1,1134.0,Demonstrations
North America,Protests,Peaceful protest,2,17294.0,Demonstrations
North America,Protests,Peaceful protest,1,12172.0,Demonstrations
North America,Protests,Peaceful protest,7,9135.0,Demonstrations
North America,Protests,Peaceful protest,3,19623.0,Demonstrations
North America,Protests,Peaceful protest,2,2184.0,Demonstrations
North America,Protests,Peaceful protest,1,2088.0,Demonstrations
North America,Protests,Peaceful protest,1,1134.0,Demonstrations
North America,Protests,Peaceful protest,2,17294.0,Demonstrations
North America,Protests,Peaceful protest,2,6256.0,Demonstrations
North America,Protests,Peaceful protest,1,5122.0,Demonstrations
North America,Protests,Peaceful protest,1,12172.0,Demonstrations
North America,Protests,Peaceful protest,1,12172.0,Demonstrations
North America,Protests,Peaceful protest,4,15635.0,Demonstrations
North America,Protests,Peaceful protest,4,18428.0,Demonstrations
North America,Protests,Peaceful protest,1,1660.0,Demonstrations
North America,Protests,Peaceful protest,1,5122.0,Demonstrations
North America,Protests,Peaceful protest,1,12172.0,Demonstrations
North America,Protests,Peaceful protest,1,1660.0,Demonstrations
North America,Protests,Peaceful protest,2,7586.0,Demonstrations
North America,Protests,Peaceful protest,1,5122.0,Demonstrations
North America,Protests,Peaceful protest,1,1134.0,Demonstrations
North America,Protests,Peaceful protest,1,1935.0,Demonstrations
North America,Protests,Peaceful protest,1,12172.0,Demonstrations
North America,Protests,Peaceful protest,1,2329.0,Demonstrations
North America,Protests,Peaceful protest,2,4707.0,Demonstrations
North America,Protests,Peaceful protest,3,17311.0,Demonstrations
North America,Protests,Peaceful protest,4,20516.0,Demonstrations
North America,Protests,Peaceful protest,2,7306.0,Demonstrations
North America,Protests,Peaceful protest,3,7696.0,Demonstrations
North America,Protests,Peaceful protest,8,18428.0,Demonstrations
North America,Protests,Peaceful protest,5,22052.0,Demonstrations
North America,Protests,Peaceful protest,5,22845.0,Demonstrations
North America,Protests,Peaceful protest,5,7719.0,Demonstrations
North America,Protests,Peaceful protest,5,17540.0,Demonstrations
North America,Protests,Peaceful protest,4,21846.0,Demonstrations
North America,Protests,Peaceful protest,16,51169.0,Demonstrations
North America,Protests,Peaceful protest,2,14360.0,Demonstrations
North America,Protests,Peaceful protest,6,22665.0,Demonstrations
North America,Protests,Peaceful protest,5,23602.0,Demonstrations
North America,Protests,Peaceful protest,3,4901.0,Demonstrations
North America,Protests,Peaceful protest,3,2190.0,Demonstrations
North America,Protests,Peaceful protest,2,937.0,Demonstrations
North America,Protests,Peaceful protest,2,10134.0,Demonstrations
North America,Protests,Peaceful protest,5,22980.0,Demonstrations
North America,Protests,Peaceful protest,32,91185.0,Demonstrations
North America,Protests,Peaceful protest,3,6256.0,Demonstrations
North America,Protests,Peaceful protest,4,13042.0,Demonstrations
North America,Protests,Peaceful protest,5,8830.0,Demonstrations
North America,Protests,Peaceful protest,9,30441.0,Demonstrations
North America,Protests,Peaceful protest,2,6256.0,Demonstrations
North America,Protests,Peaceful protest,4,10808.0,Demonstrations
North America,Protests,Peaceful protest,2,10212.0,Demonstrations
North America,Protests,Peaceful protest,4,16368.0,Demonstrations
North America,Protests,Peaceful protest,3,7916.0,Demonstrations
North America,Protests,Peaceful protest,2,11555.0,Demonstrations
North America,Protests,Peaceful protest,4,17294.0,Demonstrations
North America,Protests,Peaceful protest,3,17294.0,Demonstrations
North America,Protests,Peaceful protest,7,18428.0,Demonstrations
North America,Protests,Peaceful protest,1,1134.0,Demonstrations
North America,Protests,Protest with intervention,6,18369.0,Demonstrations
North America,Protests,Protest with intervention,2,15744.0,Demonstrations
North America,Protests,Protest with intervention,1,4663.0,Demonstrations
North America,Protests,Protest with intervention,2,11081.0,Demonstrations
North America,Protests,Protest with intervention,1,5077.0,Demonstrations
North America,Protests,Protest with intervention,1,718.0,Demonstrations
North America,Protests,Protest with intervention,1,5122.0,Demonstrations
North America,Protests,Protest with intervention,1,1660.0,Demonstrations
North America,Protests,Protest with intervention,2,17294.0,Demonstrations
North America,Protests,Protest with intervention,1,5122.0,Demonstrations
North America,Protests,Protest with intervention,1,5122.0,Demonstrations
North America,Riots,Mob violence,1,11134.0,Political violence
North America,Riots,Violent demonstration,1,11134.0,Demonstrations
North America,Riots,Violent demonstration,9,84406.0,Demonstrations
North America,Riots,Violent demonstration,1,11134.0,Demonstrations
North America,Riots,Violent demonstration,1,11134.0,Demonstrations
North America,Riots,Violent demonstration,1,29332.0,Demonstrations
North America,Violence against civilians,Attack,1,33195.0,Political violence
North America,Protests,Excessive force against protesters,1,4659.0,Political violence; Demonstrations
North America,Protests,Excessive force against protesters,1,3279.0,Political violence; Demonstrations
North America,Protests,Peaceful protest,1,1475.0,Demonstrations
North America,Protests,Peaceful protest,2,4754.0,Demonstrations
North America,Protests,Peaceful protest,2,1475.0,Demonstrations
North America,Protests,Peaceful protest,3,9167.0,Demonstrations
North America,Protests,Peaceful protest,1,1475.0,Demonstrations
North America,Protests,Peaceful protest,1,1475.0,Demonstrations
North America,Protests,Peaceful protest,1,1905.0,Demonstrations
North America,Protests,Peaceful protest,1,1475.0,Demonstrations
North America,Protests,Peaceful protest,1,1198.0,Demonstrations
North America,Protests,Peaceful protest,1,1475.0,Demonstrations
North America,Protests,Peaceful protest,2,7938.0,Demonstrations
North America,Protests,Peaceful protest,1,1475.0,Demonstrations
North America,Protests,Peaceful protest,3,6352.0,Demonstrations
North America,Protests,Peaceful protest,3,12817.0,Demonstrations
North America,Protests,Peaceful protest,28,51479.0,Demonstrations
North America,Protests,Peaceful protest,24,54910.0,Demonstrations
North America,Protests,Peaceful protest,17,31829.0,Demonstrations
North America,Protests,Peaceful protest,2,4658.0,Demonstrations
North America,Protests,Peaceful protest,4,12715.0,Demonstrations
North America,Protests,Peaceful protest,3,7524.0,Demonstrations
North America,Protests,Peaceful protest,7,11011.0,Demonstrations
North America,Protests,Peaceful protest,3,4754.0,Demonstrations
North America,Protests,Peaceful protest,2,3279.0,Demonstrations
North America,Protests,Peaceful protest,3,9699.0,Demonstrations
North America,Protests,Peaceful protest,2,3217.0,Demonstrations
North America,Protests,Peaceful protest,5,11239.0,Demonstrations
North America,Protests,Peaceful protest,7,12596.0,Demonstrations
North America,Protests,Peaceful protest,3,8056.0,Demonstrations
North America,Protests,Peaceful protest,3,7938.0,Demonstrations
North America,Protests,Peaceful protest,3,8116.0,Demonstrations
North America,Protests,Peaceful protest,3,7937.0,Demonstrations
North America,Protests,Peaceful protest,9,20429.0,Demonstrations
North America,Protests,Peaceful protest,3,4285.0,Demonstrations
North America,Protests,Peaceful protest,7,21244.0,Demonstrations
North America,Protests,Peaceful protest,3,6134.0,Demonstrations
North America,Protests,Peaceful protest,1,1598.0,Demonstrations
North America,Protests,Peaceful protest,8,15007.0,Demonstrations
North America,Protests,Peaceful protest,2,6462.0,Demonstrations
North America,Protests,Peaceful protest,1,3565.0,Demonstrations
North America,Protests,Peaceful protest,3,1838.0,Demonstrations
North America,Protests,Peaceful protest,2,5176.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,2,6679.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,2,1811.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,1,5073.0,Demonstrations
North America,Protests,Peaceful protest,3,1796.0,Demonstrations
North America,Protests,Peaceful protest,2,2418.0,Demonstrations
North America,Protests,Peaceful protest,4,9693.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,1,4621.0,Demonstrations
North America,Protests,Peaceful protest,3,12322.0,Demonstrations
North America,Protests,Peaceful protest,1,3466.0,Demonstrations
North America,Protests,Peaceful protest,2,5072.0,Demonstrations
North America,Protests,Peaceful protest,1,3466.0,Demonstrations
North America,Protests,Peaceful protest,1,4894.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,2,5310.0,Demonstrations
North America,Protests,Peaceful protest,1,1332.0,Demonstrations
North America,Protests,Peaceful protest,1,4621.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,8,11989.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,7,14870.0,Demonstrations
North America,Protests,Peaceful protest,2,5310.0,Demonstrations
North America,Protests,Peaceful protest,1,3570.0,Demonstrations
North America,Protests,Peaceful protest,1,1740.0,Demonstrations
North America,Protests,Peaceful protest,1,1606.0,Demonstrations
North America,Protests,Peaceful protest,4,10933.0,Demonstrations
North America,Protests,Peaceful protest,2,3368.0,Demonstrations
North America,Protests,Peaceful protest,1,3466.0,Demonstrations
North America,Protests,Peaceful protest,1,3570.0,Demonstrations
North America,Protests,Peaceful protest,2,7063.0,Demonstrations
North America,Protests,Peaceful protest,2,5091.0,Demonstrations
North America,Protests,Peaceful protest,1,3584.0,Demonstrations
North America,Protests,Peaceful protest,5,17252.0,Demonstrations
North America,Protests,Peaceful protest,1,5092.0,Demonstrations
North America,Protests,Peaceful protest,1,5092.0,Demonstrations
North America,Protests,Peaceful protest,1,1612.0,Demonstrations
North America,Protests,Peaceful protest,5,16044.0,Demonstrations
North America,Protests,Peaceful protest,3,12284.0,Demonstrations
North America,Protests,Peaceful protest,3,6704.0,Demonstrations
North America,Protests,Peaceful protest,1,5221.0,Demonstrations
North America,Protests,Peaceful protest,3,13474.0,Demonstrations
North America,Protests,Peaceful protest,2,5367.0,Demonstrations
North America,Protests,Peaceful protest,2,8676.0,Demonstrations
North America,Protests,Peaceful protest,1,7264.0,Demonstrations
North America,Protests,Peaceful protest,1,3584.0,Demonstrations
North America,Protests,Peaceful protest,1,3584.0,Demonstrations
North America,Protests,Peaceful protest,2,6704.0,Demonstrations
North America,Protests,Peaceful protest,4,11702.0,Demonstrations
North America,Protests,Peaceful protest,1,4639.0,Demonstrations
North America,Protests,Peaceful protest,3,11870.0,Demonstrations
North America,Protests,Peaceful protest,1,1612.0,Demonstrations
North America,Protests,Peaceful protest,4,8717.0,Demonstrations
North America,Protests,Peaceful protest,1,3584.0,Demonstrations
North America,Protests,Peaceful protest,1,3088.0,Demonstrations
North America,Protests,Peaceful protest,2,10352.0,Demonstrations
North America,Protests,Peaceful protest,1,5221.0,Demonstrations
North America,Protests,Peaceful protest,2,8571.0,Demonstrations
North America,Protests,Peaceful protest,2,1612.0,Demonstrations
North America,Protests,Peaceful protest,1,3584.0,Demonstrations
North America,Protests,Peaceful protest,3,6837.0,Demonstrations
North America,Protests,Peaceful protest,2,11217.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,2,5118.0,Demonstrations
North America,Protests,Peaceful protest,2,5222.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,2,5116.0,Demonstrations
North America,Protests,Peaceful protest,3,6867.0,Demonstrations
North America,Protests,Peaceful protest,1,1755.0,Demonstrations
North America,Protests,Peaceful protest,1,5333.0,Demonstrations
North America,Protests,Peaceful protest,2,3604.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,16,53211.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,1,5118.0,Demonstrations
North America,Protests,Peaceful protest,2,5357.0,Demonstrations
North America,Protests,Peaceful protest,2,5214.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,3,12216.0,Demonstrations
North America,Protests,Peaceful protest,2,7283.0,Demonstrations
North America,Protests,Peaceful protest,3,11761.0,Demonstrations
North America,Protests,Peaceful protest,2,8743.0,Demonstrations
North America,Protests,Peaceful protest,2,5222.0,Demonstrations
North America,Protests,Peaceful protest,1,1364.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,3,11401.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,1,5118.0,Demonstrations
North America,Protests,Peaceful protest,1,5247.0,Demonstrations
North America,Protests,Peaceful protest,1,3496.0,Demonstrations
North America,Protests,Peaceful protest,1,7660.0,Demonstrations
North America,Protests,Peaceful protest,3,8720.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,1,1755.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,2,3375.0,Demonstrations
North America,Protests,Peaceful protest,3,5298.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,2,1620.0,Demonstrations
North America,Protests,Peaceful protest,4,7000.0,Demonstrations
North America,Protests,Peaceful protest,1,4937.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,3,11985.0,Demonstrations
North America,Protests,Peaceful protest,3,8720.0,Demonstrations
North America,Protests,Peaceful protest,3,7314.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,2,11273.0,Demonstrations
North America,Protests,Peaceful protest,13,41834.0,Demonstrations
North America,Protests,Peaceful protest,2,8265.0,Demonstrations
North America,Protests,Peaceful protest,9,33209.0,Demonstrations
North America,Protests,Peaceful protest,1,3505.0,Demonstrations
North America,Protests,Peaceful protest,1,5118.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,18,65528.0,Demonstrations
North America,Protests,Peaceful protest,2,8849.0,Demonstrations
North America,Protests,Peaceful protest,4,15673.0,Demonstrations
North America,Protests,Peaceful protest,2,3712.0,Demonstrations
North America,Protests,Peaceful protest,3,18588.0,Demonstrations
North America,Protests,Peaceful protest,3,3712.0,Demonstrations
North America,Protests,Peaceful protest,1,3496.0,Demonstrations
North America,Protests,Peaceful protest,1,3602.0,Demonstrations
North America,Protests,Peaceful protest,1,1620.0,Demonstrations
North America,Protests,Peaceful protest,2,5357.0,Demonstrations
North America,Protests,Protest with intervention,1,1475.0,Demonstrations
North America,Protests,Protest with intervention,1,4245.0,Demonstrations
North America,Protests,Protest with intervention,1,4659.0,Demonstrations
North America,Protests,Protest with intervention,1,3183.0,Demonstrations
North America,Protests,Protest with intervention,1,5118.0,Demonstrations
North America,Riots,Mob violence,1,10870.0,Political violence
North America,Riots,Mob violence,1,8756.0,Political violence
North America,Riots,Violent demonstration,1,9418.0,Demonstrations
North America,Riots,Violent demonstration,5,31590.0,Demonstrations
North America,Riots,Violent demonstration,1,12613.0,Demonstrations
North America,Violence against civilians,Attack,1,487.0,Political violence
North America,Violence against civilians,Attack,1,11482.0,Political violence
North America,Violence against civilians,Attack,1,90143.0,Political violence
North America,Protests,Excessive force against protesters,1,2148.0,Political violence; Demonstrations
North America,Protests,Excessive force against protesters,1,6566.0,Political violence; Demonstrations
North America,Protests,Excessive force against protesters,1,6566.0,Political violence; Demonstrations
North America,Protests,Excessive force against protesters,1,7149.0,Political violence; Demonstrations
North America,Protests,Excessive force against protesters,1,3138.0,Political violence; Demonstrations
North America,Protests,Peaceful protest,5,9557.0,Demonstrations
North America,Protests,Peaceful protest,7,16774.0,Demonstrations
North America,Protests,Peaceful protest,11,21674.0,Demonstrations
North America,Protests,Peaceful protest,5,3832.0,Demonstrations
North America,Protests,Peaceful protest,3,9986.0,Demonstrations
North America,Protests,Peaceful protest,2,8586.0,Demonstrations
North America,Protests,Peaceful protest,3,656.0,Demonstrations
North America,Protests,Peaceful protest,3,7222.0,Demonstrations
North America,Protests,Peaceful protest,2,2056.0,Demonstrations
North America,Protests,Peaceful protest,1,656.0,Demonstrations
North America,Protests,Peaceful protest,1,6566.0,Demonstrations
North America,Protests,Peaceful protest,3,4692.0,Demonstrations
North America,Protests,Peaceful protest,1,656.0,Demonstrations
North America,Protests,Peaceful protest,4,10379.0,Demonstrations
