WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
03/07/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,20390,Demonstrations,806,-1.9496,-79.9255
04/04/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29090,Demonstrations,806,-1.9496,-79.9255
05/02/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29090,Demonstrations,806,-1.9496,-79.9255
05/09/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,29090,Demonstrations,806,-1.9496,-79.9255
05/16/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16217,Demonstrations,806,-1.9496,-79.9255
05/23/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,9675,Demonstrations,806,-1.9496,-79.9255
05/30/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,16217,Demonstrations,806,-1.9496,-79.9255
06/06/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,16217,Demonstrations,806,-1.9496,-79.9255
06/13/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,76686,Demonstrations,806,-1.9496,-79.9255
06/20/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,50402,Demonstrations,806,-1.9496,-79.9255
06/27/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,50402,Demonstrations,806,-1.9496,-79.9255
07/04/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,37305,Demonstrations,806,-1.9496,-79.9255
07/11/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,6,0,115590,Demonstrations,806,-1.9496,-79.9255
07/18/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,60006,Demonstrations,806,-1.9496,-79.9255
07/25/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16217,Demonstrations,806,-1.9496,-79.9255
08/01/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,91563,Demonstrations,806,-1.9496,-79.9255
08/08/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,7,0,92896,Demonstrations,806,-1.9496,-79.9255
08/15/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,50402,Demonstrations,806,-1.9496,-79.9255
08/22/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,45307,Demonstrations,806,-1.9496,-79.9255
08/29/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,9,0,97626,Demonstrations,806,-1.9496,-79.9255
09/05/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,60006,Demonstrations,806,-1.9496,-79.9255
09/12/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,6,0,79492,Demonstrations,806,-1.9496,-79.9255
09/19/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,34185,Demonstrations,806,-1.9496,-79.9255
09/26/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,62685,Demonstrations,806,-1.9496,-79.9255
10/03/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,34185,Demonstrations,806,-1.9496,-79.9255
10/17/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16217,Demonstrations,806,-1.9496,-79.9255
10/31/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,83358,Demonstrations,806,-1.9496,-79.9255
11/07/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,39378,Demonstrations,806,-1.9496,-79.9255
11/14/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,39148,Demonstrations,806,-1.9496,-79.9255
11/21/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,89096,Demonstrations,806,-1.9496,-79.9255
11/28/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,16217,Demonstrations,806,-1.9496,-79.9255
12/05/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,5,0,79492,Demonstrations,806,-1.9496,-79.9255
12/12/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,26275,Demonstrations,806,-1.9496,-79.9255
12/19/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,34185,Demonstrations,806,-1.9496,-79.9255
12/26/2020,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,13685,Demonstrations,806,-1.9496,-79.9255
01/02/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,44545,Demonstrations,806,-1.9496,-79.9255
01/09/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,74292,Demonstrations,806,-1.9496,-79.9255
01/16/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,10219,Demonstrations,806,-1.9496,-79.9255
01/30/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,45854,Demonstrations,806,-1.9496,-79.9255
02/06/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,64291,Demonstrations,806,-1.9496,-79.9255
02/20/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,64291,Demonstrations,806,-1.9496,-79.9255
03/06/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,34734,Demonstrations,806,-1.9496,-79.9255
03/13/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16477,Demonstrations,806,-1.9496,-79.9255
03/20/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,16477,Demonstrations,806,-1.9496,-79.9255
03/27/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,34734,Demonstrations,806,-1.9496,-79.9255
04/10/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29557,Demonstrations,806,-1.9496,-79.9255
04/24/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,74121,Demonstrations,806,-1.9496,-79.9255
05/01/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16477,Demonstrations,806,-1.9496,-79.9255
05/08/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,79226,Demonstrations,806,-1.9496,-79.9255
05/15/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,43461,Demonstrations,806,-1.9496,-79.9255
05/22/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,26696,Demonstrations,806,-1.9496,-79.9255
05/29/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,34734,Demonstrations,806,-1.9496,-79.9255
06/05/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,58934,Demonstrations,806,-1.9496,-79.9255
06/12/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,16477,Demonstrations,806,-1.9496,-79.9255
06/19/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,108783,Demonstrations,806,-1.9496,-79.9255
06/26/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,80768,Demonstrations,806,-1.9496,-79.9255
07/03/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,8365,Demonstrations,806,-1.9496,-79.9255
07/10/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,12,0,141489,Demonstrations,806,-1.9496,-79.9255
07/17/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,51211,Demonstrations,806,-1.9496,-79.9255
07/24/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,16477,Demonstrations,806,-1.9496,-79.9255
08/07/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,59808,Demonstrations,806,-1.9496,-79.9255
08/14/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16477,Demonstrations,806,-1.9496,-79.9255
09/04/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,16477,Demonstrations,806,-1.9496,-79.9255
09/11/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,9,0,111197,Demonstrations,806,-1.9496,-79.9255
09/18/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,55773,Demonstrations,806,-1.9496,-79.9255
09/25/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,9830,Demonstrations,806,-1.9496,-79.9255
10/02/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,31021,Demonstrations,806,-1.9496,-79.9255
10/09/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29557,Demonstrations,806,-1.9496,-79.9255
10/16/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,7,0,77298,Demonstrations,806,-1.9496,-79.9255
10/23/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,10219,Demonstrations,806,-1.9496,-79.9255
11/06/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29557,Demonstrations,806,-1.9496,-79.9255
11/20/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,66798,Demonstrations,806,-1.9496,-79.9255
11/27/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,74121,Demonstrations,806,-1.9496,-79.9255
12/04/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,45281,Demonstrations,806,-1.9496,-79.9255
12/18/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16477,Demonstrations,806,-1.9496,-79.9255
12/25/2021,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29557,Demonstrations,806,-1.9496,-79.9255
01/29/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,65024,Demonstrations,806,-1.9496,-79.9255
02/05/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,65024,Demonstrations,806,-1.9496,-79.9255
02/12/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16666,Demonstrations,806,-1.9496,-79.9255
03/05/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,9942,Demonstrations,806,-1.9496,-79.9255
03/12/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,49622,Demonstrations,806,-1.9496,-79.9255
03/26/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,5,0,81214,Demonstrations,806,-1.9496,-79.9255
04/02/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29712,Demonstrations,806,-1.9496,-79.9255
04/09/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,15660,Demonstrations,806,-1.9496,-79.9255
04/23/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,45001,Demonstrations,806,-1.9496,-79.9255
04/30/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35130,Demonstrations,806,-1.9496,-79.9255
05/07/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,31155,Demonstrations,806,-1.9496,-79.9255
05/14/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35130,Demonstrations,806,-1.9496,-79.9255
05/28/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,45001,Demonstrations,806,-1.9496,-79.9255
06/04/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,61667,Demonstrations,806,-1.9496,-79.9255
06/11/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,11,0,77183,Demonstrations,806,-1.9496,-79.9255
06/18/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,12,0,131230,Demonstrations,806,-1.9496,-79.9255
06/25/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,8,0,96192,Demonstrations,806,-1.9496,-79.9255
07/02/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35130,Demonstrations,806,-1.9496,-79.9255
07/09/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16666,Demonstrations,806,-1.9496,-79.9255
07/16/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16666,Demonstrations,806,-1.9496,-79.9255
07/23/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16190,Demonstrations,806,-1.9496,-79.9255
07/30/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,42517,Demonstrations,806,-1.9496,-79.9255
08/13/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,49622,Demonstrations,806,-1.9496,-79.9255
08/20/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,39231,Demonstrations,806,-1.9496,-79.9255
09/03/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29894,Demonstrations,806,-1.9496,-79.9255
09/17/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,5,0,69066,Demonstrations,806,-1.9496,-79.9255
09/24/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,4,0,26608,Demonstrations,806,-1.9496,-79.9255
10/01/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29894,Demonstrations,806,-1.9496,-79.9255
10/15/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35130,Demonstrations,806,-1.9496,-79.9255
10/22/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35130,Demonstrations,806,-1.9496,-79.9255
11/05/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,46560,Demonstrations,806,-1.9496,-79.9255
11/12/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16190,Demonstrations,806,-1.9496,-79.9255
11/19/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35130,Demonstrations,806,-1.9496,-79.9255
11/26/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,74895,Demonstrations,806,-1.9496,-79.9255
12/10/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,29894,Demonstrations,806,-1.9496,-79.9255
12/17/2022,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,35130,Demonstrations,806,-1.9496,-79.9255
01/07/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,31163,Demonstrations,806,-1.9496,-79.9255
01/14/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,10047,Demonstrations,806,-1.9496,-79.9255
01/28/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,2600,Demonstrations,806,-1.9496,-79.9255
02/04/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,21175,Demonstrations,806,-1.9496,-79.9255
02/11/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,26888,Demonstrations,806,-1.9496,-79.9255
02/25/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16841,Demonstrations,806,-1.9496,-79.9255
03/04/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35500,Demonstrations,806,-1.9496,-79.9255
03/18/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16841,Demonstrations,806,-1.9496,-79.9255
04/08/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,32372,Demonstrations,806,-1.9496,-79.9255
04/15/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,6005,Demonstrations,806,-1.9496,-79.9255
04/22/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,12756,Demonstrations,806,-1.9496,-79.9255
04/29/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,39022,Demonstrations,806,-1.9496,-79.9255
05/06/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,6005,Demonstrations,806,-1.9496,-79.9255
05/20/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,30209,Demonstrations,806,-1.9496,-79.9255
05/27/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,42965,Demonstrations,806,-1.9496,-79.9255
06/10/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,40197,Demonstrations,806,-1.9496,-79.9255
06/17/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,22846,Demonstrations,806,-1.9496,-79.9255
06/24/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35500,Demonstrations,806,-1.9496,-79.9255
07/01/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,64835,Demonstrations,806,-1.9496,-79.9255
07/08/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,30209,Demonstrations,806,-1.9496,-79.9255
07/15/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,24732,Demonstrations,806,-1.9496,-79.9255
07/29/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35500,Demonstrations,806,-1.9496,-79.9255
08/05/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,16841,Demonstrations,806,-1.9496,-79.9255
08/12/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,38016,Demonstrations,806,-1.9496,-79.9255
08/26/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,9805,Demonstrations,806,-1.9496,-79.9255
09/09/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35500,Demonstrations,806,-1.9496,-79.9255
09/16/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16841,Demonstrations,806,-1.9496,-79.9255
10/07/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,75683,Demonstrations,806,-1.9496,-79.9255
10/14/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,67744,Demonstrations,806,-1.9496,-79.9255
11/04/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16841,Demonstrations,806,-1.9496,-79.9255
11/18/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,35500,Demonstrations,806,-1.9496,-79.9255
11/25/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,12756,Demonstrations,806,-1.9496,-79.9255
12/02/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,47050,Demonstrations,806,-1.9496,-79.9255
12/09/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,28329,Demonstrations,806,-1.9496,-79.9255
12/23/2023,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,30209,Demonstrations,806,-1.9496,-79.9255
01/20/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,5,0,38016,Demonstrations,806,-1.9496,-79.9255
01/27/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,21175,Demonstrations,806,-1.9496,-79.9255
02/03/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16841,Demonstrations,806,-1.9496,-79.9255
02/10/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,30209,Demonstrations,806,-1.9496,-79.9255
03/02/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,3,0,56913,Demonstrations,806,-1.9496,-79.9255
03/09/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,38875,Demonstrations,806,-1.9496,-79.9255
03/23/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,30209,Demonstrations,806,-1.9496,-79.9255
03/30/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,,Demonstrations,806,-1.9496,-79.9255
04/06/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,45474,Demonstrations,806,-1.9496,-79.9255
04/13/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,52475,Demonstrations,806,-1.9496,-79.9255
04/27/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,1,0,16841,Demonstrations,806,-1.9496,-79.9255
05/04/2024,South America,Ecuador,Guayas,Protests,Peaceful protest,2,0,37259,Demonstrations,806,-1.9496,-79.9255
